DATE,ANNEE,DEPARTEMENT,COMMUNE,LIEU_DIT,CODE_ESP,SEXE,AGE,NUM_PIT,ETUDE,AGE_CLASS
2019-07-19,2019,79,MELLE,Château de Gagemont,RHIFER,F,1A,989001026074879.0,ECOFECT (GR/CCPNA),0
2019-07-19,2019,79,MELLE,Château de Gagemont,RHIFER,F,+2A,989001026074888.0,ECOFECT (GR/CCPNA),2
2019-07-19,2019,79,MELLE,Château de Gagemont,RHIFER,F,2A,989001026074889.0,ECOFECT (GR/CCPNA),1
2019-07-19,2019,79,MELLE,Château de Gagemont,RHIFER,F,+2A,989001026074898.0,ECOFECT (GR/CCPNA),2
2019-07-19,2019,79,MELLE,Château de Gagemont,RHIFER,F,+2A,989001026074899.0,ECOFECT (GR/CCPNA),2
2019-07-19,2019,79,MELLE,Château de Gagemont,RHIFER,F,+2A,989001026074977.0,ECOFECT (GR/CCPNA),2
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,M,2A,989001026074906.0,ECOFECT (GR/CCPNA),1
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,1A,989001026074907.0,ECOFECT (GR/CCPNA),0
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,2A,989001026074908.0,ECOFECT (GR/CCPNA),1
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,1A,989001026074915.0,ECOFECT (GR/CCPNA),0
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,M,1A,989001026074919.0,ECOFECT (GR/CCPNA),0
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001026074920.0,ECOFECT (GR/CCPNA),2
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001026074921.0,ECOFECT (GR/CCPNA),2
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001026074923.0,ECOFECT (GR/CCPNA),2
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,2A,989001026074929.0,ECOFECT (GR/CCPNA),1
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,2A,989001026074931.0,ECOFECT (GR/CCPNA),1
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,1A,989001026074932.0,ECOFECT (GR/CCPNA),0
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,2A,989001026074933.0,ECOFECT (GR/CCPNA),1
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001026074935.0,ECOFECT (GR/CCPNA),2
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001026074941.0,ECOFECT (GR/CCPNA),2
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001026074945.0,ECOFECT (GR/CCPNA),2
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001026074949.0,ECOFECT (GR/CCPNA),2
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,2A,989001026074954.0,ECOFECT (GR/CCPNA),1
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,2A,989001026074955.0,ECOFECT (GR/CCPNA),1
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,M,1A,989001026074956.0,ECOFECT (GR/CCPNA),0
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001026074957.0,ECOFECT (GR/CCPNA),2
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001026074960.0,ECOFECT (GR/CCPNA),2
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001026074963.0,ECOFECT (GR/CCPNA),2
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,M,1A,989001026074964.0,ECOFECT (GR/CCPNA),0
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001026074967.0,ECOFECT (GR/CCPNA),2
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,2A,989001026074969.0,ECOFECT (GR/CCPNA),1
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,2A,989001026074971.0,ECOFECT (GR/CCPNA),1
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001026074972.0,ECOFECT (GR/CCPNA),2
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,2A,989001026074975.0,ECOFECT (GR/CCPNA),1
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,M,2A,989001026074976.0,ECOFECT (GR/CCPNA),1
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,2A,989001026074978.0,ECOFECT (GR/CCPNA),1
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,2A,989001026074981.0,ECOFECT (GR/CCPNA),1
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,1A,989001026074983.0,ECOFECT (GR/CCPNA),0
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,2A,989001026074985.0,ECOFECT (GR/CCPNA),1
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,2A,989001026074986.0,ECOFECT (GR/CCPNA),1
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001026074988.0,ECOFECT (GR/CCPNA),2
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,2A,989001026074991.0,ECOFECT (GR/CCPNA),1
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,M,2A,989001026074994.0,ECOFECT (GR/CCPNA),1
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,2A,989001026074995.0,ECOFECT (GR/CCPNA),1
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001026074997.0,ECOFECT (GR/CCPNA),2
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,2A,989001026074998.0,ECOFECT (GR/CCPNA),1
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001026075002.0,ECOFECT (GR/CCPNA),2
2019-07-22,2019,79,XAINTRAY,Puy-Chenin,RHIFER,M,2A,989001026075005.0,ECOFECT (GR/CCPNA),1
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,2A,989001026074847.0,ECOFECT (GR/CCPNA),1
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,2A,989001026074909.0,ECOFECT (GR/CCPNA),1
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026074910.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026074911.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026074912.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026074913.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026074914.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026074916.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026074917.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026074918.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026074922.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026074924.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026074925.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026074926.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026074927.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026074928.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026074930.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026074934.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026074936.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026074937.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026074938.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026074939.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026074940.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,2A,989001026074942.0,ECOFECT (GR/CCPNA),1
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026074943.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026074944.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,2A,989001026074946.0,ECOFECT (GR/CCPNA),1
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026074947.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026074948.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026074950.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026074951.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026074952.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026074953.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026074958.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026074959.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026074961.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026074962.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,2A,989001026074965.0,ECOFECT (GR/CCPNA),1
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026074966.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026074968.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026074970.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026074973.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026074974.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026074979.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026074980.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026074982.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026074984.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026074987.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026074989.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026074990.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026074992.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026074993.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026074996.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026074999.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026075000.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026075001.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026075003.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026075004.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,2A,989001026076309.0,ECOFECT (GR/CCPNA),1
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026076310.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026076311.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026076312.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026076315.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026076316.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026076317.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,2A,989001026076320.0,ECOFECT (GR/CCPNA),1
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026076322.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026076323.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026076324.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026076325.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026076326.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026076327.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026076329.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,2A,989001026076330.0,ECOFECT (GR/CCPNA),1
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026076331.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026076332.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026076333.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026076334.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026076335.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,2A,989001026076336.0,ECOFECT (GR/CCPNA),1
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026076337.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026076338.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026076340.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026076341.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026076343.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,2A,989001026076344.0,ECOFECT (GR/CCPNA),1
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026076345.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026076347.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026076348.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026076351.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026076353.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026076357.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026076360.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,2A,989001026076362.0,ECOFECT (GR/CCPNA),1
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,2A,989001026076365.0,ECOFECT (GR/CCPNA),1
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,2A,989001026076373.0,ECOFECT (GR/CCPNA),1
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026076376.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026076378.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026076379.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026076381.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,1A,989001026076385.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026076396.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,M,1A,989001026076405.0,ECOFECT (GR/CCPNA),0
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,+2A,989001026076406.0,ECOFECT (GR/CCPNA),2
2019-07-24,2019,17,MORTAGNE-SUR-GIRONDE,La Gravelle,RHIFER,F,2A,989001026076407.0,ECOFECT (GR/CCPNA),1
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,1A,989001026074739.0,ECOFECT (GR/CCPNA),0
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,M,1A,989001026076006.0,ECOFECT (GR/CCPNA),0
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,2A,989001026076009.0,ECOFECT (GR/CCPNA),1
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,+2A,989001026076013.0,ECOFECT (GR/CCPNA),2
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,+2A,989001026076014.0,ECOFECT (GR/CCPNA),2
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,+2A,989001026076015.0,ECOFECT (GR/CCPNA),2
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,1A,989001026076018.0,ECOFECT (GR/CCPNA),0
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,M,2A,989001026076020.0,ECOFECT (GR/CCPNA),1
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,2A,989001026076021.0,ECOFECT (GR/CCPNA),1
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,+2A,989001026076023.0,ECOFECT (GR/CCPNA),2
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,+2A,989001026076024.0,ECOFECT (GR/CCPNA),2
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,+2A,989001026076025.0,ECOFECT (GR/CCPNA),2
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,1A,989001026076027.0,ECOFECT (GR/CCPNA),0
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,+2A,989001026076028.0,ECOFECT (GR/CCPNA),2
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,+2A,989001026076029.0,ECOFECT (GR/CCPNA),2
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,2A,989001026076031.0,ECOFECT (GR/CCPNA),1
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,M,1A,989001026076032.0,ECOFECT (GR/CCPNA),0
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,+2A,989001026076033.0,ECOFECT (GR/CCPNA),2
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,+2A,989001026076035.0,ECOFECT (GR/CCPNA),2
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,+2A,989001026076037.0,ECOFECT (GR/CCPNA),2
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,+2A,989001026076039.0,ECOFECT (GR/CCPNA),2
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,2A,989001026076040.0,ECOFECT (GR/CCPNA),1
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,+2A,989001026076042.0,ECOFECT (GR/CCPNA),2
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,+2A,989001026076044.0,ECOFECT (GR/CCPNA),2
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,+2A,989001026076045.0,ECOFECT (GR/CCPNA),2
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,+2A,989001026076046.0,ECOFECT (GR/CCPNA),2
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,+2A,989001026076048.0,ECOFECT (GR/CCPNA),2
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,2A,989001026076049.0,ECOFECT (GR/CCPNA),1
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,M,2A,989001026076050.0,ECOFECT (GR/CCPNA),1
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,+2A,989001026076051.0,ECOFECT (GR/CCPNA),2
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,2A,989001026076053.0,ECOFECT (GR/CCPNA),1
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,2A,989001026076054.0,ECOFECT (GR/CCPNA),1
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,+2A,989001026076056.0,ECOFECT (GR/CCPNA),2
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,+2A,989001026076057.0,ECOFECT (GR/CCPNA),2
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,+2A,989001026076058.0,ECOFECT (GR/CCPNA),2
2019-07-25,2019,17,SAINT-BONNET-SUR-GIRONDE,Goizet (W),RHIFER,F,+2A,989001026076059.0,ECOFECT (GR/CCPNA),2
